BUB3P1,0,0,0,0,0,0,0,0,0,0,0,0,0
AC002386.1,0,0,0,0,0,0,0,0,0,0,0,0,0
AC073071.1,0,0,0,0,0,0,0,0,3,0,0,0,0
AC073387.2,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-10E6.1,0,0,0,0,0,2,0,0,0,0,0,0,0
EIF3IP1,0,0,6,0,0,0,0,0,0,0,0,0,0
RPL3P8,0,0,0,0,0,0,0,0,0,0,0,0,0
AC003088.1,11,0,0,2,0,51,19,8,56,2,2,48,6
RP11-745H7.1,0,0,0,0,0,0,0,0,0,0,0,0,1
RP11-358A10.1,0,0,2,0,0,4,0,0,5,0,2,1,0
IMMP2L,188,259,306,253,167,101,342,338,261,178,364,340,275
AC073326.3,0,2,2,0,4,0,2,0,0,2,4,4,2
LRRN3,8,1,0,0,0,2,4,0,6,3,0,2,0
AC003989.3,0,0,0,0,0,0,0,0,0,0,0,0,0
AC003989.4,0,0,0,0,0,0,0,0,0,0,0,0,0
DOCK4,49,24,149,14,18,61,138,26,82,352,375,10,42
GS1-34D21.1,4,0,0,0,0,0,0,0,0,0,0,0,0
DOCK4-AS1,0,0,0,0,0,2,0,0,0,0,0,0,0
RNA5SP237,0,0,0,0,0,0,0,0,0,0,0,0,0
AC003080.4,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF277,1483,1861,2592,1878,1648,1188,2738,2597,1266,1804,2341,2023,3085
RN7SKP187,0,0,0,0,0,0,0,0,0,0,0,0,0
AC004112.4,1,2,0,0,0,0,0,0,0,8,2,0,0
MTND5P8,0,0,0,0,0,0,0,0,0,0,0,0,0
MTND6P24,0,0,0,0,0,0,0,0,0,0,0,0,0
MTCYBP24,0,0,0,0,0,0,0,0,0,0,0,0,0
IFRD1,319,471,511,349,381,233,764,426,235,351,316,425,665
AC079741.2,6,1,1,0,0,0,0,0,0,0,4,0,1
CTB-163K11.1,0,0,0,0,0,0,0,0,0,0,0,0,0
CTD-2252G20.1,0,0,0,0,0,0,0,0,0,0,0,0,0
LSMEM1,22,20,0,7,0,8,9,11,6,14,22,13,36
NPM1P14,0,0,0,0,0,0,0,0,0,0,0,0,0
AC002463.3,12,5,1,3,2,8,6,13,0,4,6,8,8
MIPEPP1,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM168,1515,1104,1657,1264,799,1102,1756,1974,1147,1186,1525,1776,2136
BMT2,772,661,967,721,507,377,801,1155,464,803,997,1142,1164
HRAT17,0,2,7,4,0,0,0,0,0,0,0,18,0
RP11-736E3.3,0,0,0,0,0,0,0,0,0,0,0,0,0
GPR85,1,0,0,0,0,2,0,0,40,11,0,0,0
RP11-736E3.1,0,0,0,0,0,0,0,2,0,4,0,0,0
SMIM30,1737,1344,1606,1552,1240,1398,1865,2283,1411,1881,1580,1482,1850
RP11-703P11.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-786A20.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-786A20.2,0,0,0,0,0,4,0,0,0,0,0,0,2
PPP1R3A,10,0,4,0,0,0,0,0,0,0,0,0,0
FOXP2,20,8,4,13,8,14,16,20,51,4,22,0,10
RP11-95P9.1,0,0,0,0,0,0,0,0,0,0,0,0,0
AC073626.2,0,0,0,0,0,0,0,0,0,0,0,0,0
CTA-250D13.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP238,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR3666,0,0,0,0,0,0,0,0,0,0,0,0,0
MDFIC,6568,4921,6830,6033,4856,4748,8330,9849,7570,4979,6432,8972,6221
LINC01393,19,9,12,6,6,1,4,40,0,4,1,6,8
LINC01392,0,0,0,0,0,0,0,0,0,0,0,0,0
RAC1P6,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
POLR2DP2,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA25B,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-458K10.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-458K10.2,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-458K10.3,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
TFEC,54,26,33,4,12,12,28,45,29,51,32,6,10
RP11-667F14.1,10,32,24,7,5,16,14,31,10,14,12,20,30
TES,3913,3074,3482,2901,2931,3075,2979,3068,1325,3596,3334,2517,6363
AC073130.3,4,11,6,6,0,2,7,2,0,4,2,5,13
AC002066.1,0,0,0,0,0,0,0,0,0,0,0,0,0
AC073130.1,0,0,0,2,0,0,0,0,0,0,0,0,0
CAV2,38,6,32,6,24,6,2,0,4,10,8,30,52
Metazoa_SRP,0,0,0,0,0,0,0,0,0,0,0,0,0
CAV1,740,178,740,144,602,205,776,410,196,48,419,1310,697
AC006159.5,0,0,2,0,0,0,0,0,0,0,0,2,0
COMETT,2,0,0,0,0,0,0,0,0,0,0,0,0
MET,10,6,0,0,16,12,16,8,4,6,4,0,12
CAPZA2,4243,2957,3004,3497,2884,3545,3999,5309,2083,4252,3542,3656,5185
AC002543.2,0,0,0,0,0,1,0,0,0,2,0,1,2
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP239,0,0,0,0,0,0,0,0,0,0,0,0,0
ST7-AS1,10,11,10,7,2,0,13,14,13,0,22,23,12
ENSG10010138280.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG10010137939.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ST7,1377,3123,1794,1287,1812,1177,2505,2807,1386,1045,1906,2191,2169
ST7-OT4,7,0,6,8,8,0,17,17,2,0,13,17,8
CTB-114A6.2,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG10010135942.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG10010134562.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG10010139723.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG10010136661.1,0,0,0,0,0,0,0,0,0,0,0,0,0
AC106873.4,0,0,2,0,0,0,6,0,0,0,4,0,1
TPM3P1,0,0,0,0,0,0,0,0,0,0,0,2,0
MIR6132,0,0,0,0,0,0,0,0,0,0,0,0,0
ST7-AS2,0,2,0,2,2,2,8,0,0,0,8,6,0
CTB-114A6.1,6,2,2,2,0,0,10,4,0,0,20,5,4
ENSG10010135669.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG10010137555.1,0,0,0,0,0,0,0,0,0,0,0,0,0
AC002542.2,0,0,0,0,8,0,0,0,0,0,0,3,2
ENSG10010136972.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG10010138903.1,0,0,0,0,0,0,0,0,0,0,0,0,0
AC006326.3,0,0,0,0,0,0,0,0,0,0,0,0,0
MTND4P6,0,0,0,0,0,0,0,0,0,0,0,0,0
MTCYBP6,0,0,0,0,0,0,0,0,0,0,0,0,0
WNT2,76,0,75,1,142,25,29,63,325,2,53,14,174
CFTR,8,2,13,0,7,0,12,2,23,6,18,0,4
CTA-343P13.1,0,0,0,0,0,0,0,0,0,0,0,2,0
ASZ1,0,2,0,0,2,2,0,0,0,0,0,0,0
ANKRD49P4,0,0,0,0,0,0,0,0,0,0,0,0,0
AC000111.4,0,0,0,0,0,0,6,0,3,0,0,0,0
CFTR-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0
AC000111.5,0,0,0,0,0,0,0,0,0,0,0,0,0
AC000111.6,0,0,0,0,0,0,0,0,0,0,0,0,0
CTTNBP2,2,0,0,10,8,8,2,12,4,14,4,4,24
AC007568.1,0,0,0,0,0,0,0,0,2,0,0,0,0
AC003084.2,0,0,0,0,0,0,0,0,0,0,0,0,0
LSM8,3348,2255,2568,2830,1878,2884,3882,2842,1396,2963,2677,3679,4132
ANKRD7,12,12,12,2,2,20,24,13,16,10,10,0,26
CTB-161N6.1,0,0,0,0,0,0,0,0,0,0,0,0,0
GTF3AP6,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-533K11.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-500M10.1,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC02476,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU1-29P,0,0,0,0,0,0,0,0,0,0,0,0,0
RP4-742N3.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP5-1006K12.1,0,0,0,0,0,0,0,0,0,0,0,0,0
KCND2,374,12,513,264,58,226,417,568,246,427,461,116,109
RNU6-581P,0,0,0,0,0,0,7,0,0,0,0,0,0
RP4-797C5.2,2,0,2,2,0,2,4,0,0,2,1,0,0
TSPAN12,1468,598,2098,949,603,302,885,979,1167,4258,966,829,1961
ING3,1072,801,873,907,708,955,1347,1362,729,1508,853,1093,1725
RNA5SP240,0,0,0,0,0,0,0,0,0,0,0,0,0
CPED1,11,4,0,1,0,9,4,2,0,6,0,11,14
HMGN1P18,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP241,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-517P,0,0,0,0,0,0,0,0,0,0,0,0,0
GS1-146J4.4,0,0,0,0,0,0,0,0,0,0,0,4,2
WNT16,17,12,29,30,8,8,22,26,4,9,36,45,42
FAM3C,2655,2145,2422,1689,1547,1426,2324,2930,878,2782,1940,3270,6763
CYCSP19,0,0,0,0,0,0,0,0,0,3,2,0,0
RP11-3L10.2,0,1,0,0,0,0,0,0,0,0,0,0,0
RP11-3L10.3,1,0,0,1,0,0,0,0,1,1,0,0,0
RP4-745K6.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SKP277,0,0,0,0,0,0,0,0,0,0,0,0,0
PNPT1P2,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPRZ1,8,0,0,8,4,0,0,0,4,0,4,4,0
AASS,358,835,213,375,824,639,363,186,31,252,369,261,2305
RNU7-154P,0,0,0,0,0,0,0,0,0,0,2,0,1
RP11-560I19.1,2,0,0,0,4,0,0,0,0,0,0,0,0
RP5-1049N15.2,0,0,0,0,0,0,0,0,0,0,0,0,2
RP11-560I19.2,0,0,0,0,1,0,0,0,0,0,0,0,0
FEZF1,0,0,0,0,2,0,0,0,0,0,0,0,0
FEZF1-AS1,0,0,0,0,0,0,0,0,0,0,4,0,0
CADPS2,485,69,86,713,795,1196,514,198,12,320,85,277,1967
RP5-1101C3.1,2,0,0,8,18,12,8,8,0,4,1,2,12
RP11-395G17.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS26P31,4,0,0,0,0,3,1,2,0,1,2,0,6
RNF133,0,0,2,6,0,15,6,2,0,0,0,4,16
RNF148,10,0,0,6,4,38,21,0,0,6,4,2,8
RP5-1166A24.1,0,0,0,0,0,0,0,0,0,0,0,0,0
TAS2R16,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-61D3.1,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC13A1,0,0,0,2,0,0,0,0,0,0,0,0,0
LYPLA1P1,0,0,0,0,0,0,0,0,0,0,0,0,0
IQUB,3,7,5,4,0,1,4,12,2,4,2,4,31
RP11-332K15.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-296P,0,0,0,0,0,0,0,0,0,0,0,0,0
NDUFA5,3196,2104,2400,2509,1640,2470,3364,2647,1514,3978,2358,2758,3387
ASB15,0,0,0,0,0,0,0,0,0,0,0,0,0
ASB15-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0
LMOD2,2,0,0,0,0,0,4,6,0,0,2,0,0
WASL,515,467,614,522,362,365,707,623,376,527,625,720,849
WASL-DT,110,119,120,101,113,84,220,154,119,120,100,119,147
RNU6-11P,0,0,0,0,0,0,0,0,0,0,0,1,0
HYAL6P,0,0,0,10,0,0,1,10,0,0,0,2,3
HYAL4,54,5,17,9,38,13,75,35,95,13,28,15,141
SPAM1,0,0,0,0,0,0,0,0,0,4,0,0,0
RP4-630C24.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP4-630C24.3,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM229A,0,0,0,0,0,0,0,0,0,0,0,0,0
RP5-921G16.1,0,2,0,2,0,0,0,0,2,0,2,0,0
RP11-264K23.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP5-921G16.2,0,0,0,0,0,0,0,0,0,0,0,0,0
SSU72P8,0,0,0,0,0,0,0,0,0,0,0,0,0
RP5-1106E3.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-102P,0,0,0,0,0,0,0,0,0,0,0,0,0
RP5-907C10.3,0,0,0,0,0,0,0,0,0,0,0,0,0
GPR37,2,0,0,0,0,0,0,6,5,0,0,0,0
C7orf77,0,0,0,0,0,0,0,0,0,0,0,0,0
POT1,1861,1524,1675,1579,1376,1294,2581,2768,989,1389,1797,2096,2747
POT1-AS1,14,6,13,2,15,8,8,20,4,0,34,19,18
EEF1GP1,0,0,0,6,10,0,18,24,0,0,2,8,8
LINC02830,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-3B12.4,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-3B12.3,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-420H19.3,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-420H19.1,0,0,0,0,0,0,0,0,0,0,0,0,0
PPIAP93,0,0,0,0,0,0,0,0,0,0,0,0,0
AC005276.1,0,0,0,0,0,0,0,0,0,0,0,0,0
AC000370.2,0,0,0,0,0,0,0,0,0,0,0,0,0
GRM8,25,2,40,57,25,24,28,75,32,120,33,16,294
AC002057.1,0,0,0,0,0,0,0,0,0,0,0,0,0
AC000374.1,0,0,0,0,0,0,0,0,0,0,0,0,0
AC002057.2,0,0,0,0,0,0,0,0,0,0,0,4,0
AC000367.1,0,0,0,0,0,0,0,0,0,0,0,0,0
AC000362.1,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR592,0,0,0,0,0,0,0,0,0,0,0,0,0
GRM8-AS1,0,0,0,0,0,0,0,0,0,0,1,0,3
PRELID3BP10,0,0,0,0,0,0,0,0,0,0,0,2,0
ZNF800,1581,1241,1471,1389,1240,1372,2606,2581,893,1525,1449,2055,2421
AC000123.3,23,12,16,9,6,13,27,27,4,13,9,19,27
AC000123.4,38,18,45,43,10,66,59,12,11,51,27,48,81
AC000123.2,204,133,166,148,136,168,186,288,132,188,261,330,385
AC000124.1,0,0,0,0,0,0,0,0,0,0,0,0,6
GCC1,1285,798,1025,966,1069,835,1421,1620,759,1072,996,1269,1892
ARF5,2598,1670,1870,2219,2203,2080,2394,3080,2625,2408,1827,2644,3416
FSCN3,2,4,2,0,2,2,24,0,4,2,2,0,4
PAX4,0,0,0,4,0,2,0,0,2,0,1,0,1
AC073934.6,0,2,0,0,0,0,0,0,0,0,0,0,6
SND1,16582,16842,11911,14333,16101,12674,15667,20403,14263,14700,12642,14713,23580
RP11-20L24.1,0,0,0,0,0,0,0,0,0,1,0,2,0
SND1-IT1,0,0,4,0,0,0,0,0,0,0,0,3,0
LRRC4,0,0,6,4,0,2,2,16,0,6,8,0,8
MIR593,1,4,0,0,3,2,0,10,0,0,0,5,4
MIR129-1,0,0,0,0,0,0,0,0,0,0,0,0,0
LEP,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-62J1.4,2,2,0,0,0,0,2,2,0,0,0,0,0
RBM28,1871,1235,989,1194,1265,1583,2009,2361,908,1576,1429,1234,2141
RP11-62J1.3,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU7-27P,0,0,0,0,0,0,0,0,0,0,0,0,0
PRRT4,0,0,0,0,0,0,4,0,0,0,0,0,0
IMPDH1,1748,1057,990,1347,1477,1702,1369,1496,746,1481,1125,1290,2371
RP11-155G14.1,0,0,2,0,0,0,0,0,0,0,0,2,0
RNU7-54P,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-212P7.3,0,0,0,0,0,0,0,0,0,0,0,0,0
HILPDA,2582,4259,3444,2181,1212,361,2088,2573,2296,559,2666,9011,3502
RP11-155G14.6,0,3,0,0,0,0,0,3,0,0,3,3,0
RP11-155G14.5,0,0,0,0,0,0,0,0,0,0,0,0,0
METTL2B,1415,791,796,1099,888,1153,1295,1668,903,1060,1077,935,1453
Metazoa_SRP,1,12,2,2,10,7,7,32,0,1,4,2,15
RP11-212P7.2,126,56,60,92,55,62,86,144,89,44,68,109,135
RP11-274B21.1,14,19,8,3,5,17,17,56,5,8,18,43,15
RP11-212P7.1,3,9,12,1,3,1,3,58,5,3,6,6,8
RP11-274B21.14,54,60,61,41,38,55,107,117,50,14,79,81,72
RP11-274B21.13,0,0,3,0,0,0,0,0,0,0,0,0,0
RNU6-177P,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-274B21.2,402,358,399,330,212,285,571,517,187,206,374,519,554
RP11-274B21.4,263,246,311,315,138,235,420,372,108,180,321,322,412
RP11-274B21.12,38,33,32,20,31,34,54,36,12,23,47,51,47
RP11-274B21.3,293,329,373,352,153,253,441,458,229,197,263,490,537
CICP14,278,194,237,208,117,174,188,307,182,150,256,199,434
RP11-274B21.10,4,6,12,2,6,26,22,9,8,10,14,6,12
RP11-274B21.5,2,0,0,2,4,0,0,0,0,2,0,2,0
FAM71F2,44,2,12,18,22,34,36,19,49,61,6,30,42
RP11-274B21.9,6,0,6,2,4,6,4,10,6,14,2,0,8
IMP3P2,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP242,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP243,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM71F1,0,0,1,0,0,4,6,0,2,0,4,0,0
CALU,4475,5364,4238,2916,2567,3789,4703,4058,2845,4112,3411,3356,5833
RN7SL81P,2,25,5,0,2,9,29,7,12,14,8,11,10
OPN1SW,2,1,0,0,0,0,0,0,0,1,0,0,0
CCDC136,121,52,33,27,62,116,75,22,75,31,32,37,101
FLNC,8,6,26,4,6,4,22,39,36,2,11,18,11
FLNC-AS1,0,0,0,0,6,6,0,0,0,0,0,0,0
KCP,230,106,165,217,136,230,287,422,196,50,176,188,236
ATP6V1F,2104,1405,1660,1405,1822,1601,1897,2667,2230,1600,1469,1733,2275
ATP6V1FNB,12,10,10,27,22,33,39,41,42,13,35,16,40
RP11-309L24.6,0,2,0,0,0,0,0,12,0,12,0,0,1
IRF5,6145,4341,6592,4998,9598,5727,11654,13862,8665,6715,5245,6904,9713
RP11-309L24.10,4,27,4,5,15,26,70,58,16,37,21,32,50
TNPO3,5959,4187,4249,3618,4165,4352,5167,6973,5578,4966,4686,5891,6890
RN7SL306P,0,2,0,0,0,0,0,0,0,0,0,3,4
ODCP,24,40,40,26,19,4,68,65,48,15,43,41,54
TPI1P2,58,24,26,64,12,76,40,30,62,57,16,19,40
RP11-128A6.3,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-286H14.2,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-286H14.1,0,0,0,0,0,0,0,0,0,0,1,0,0
CYCSP20,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-286H14.4,15,14,3,2,1,4,1,19,6,5,13,5,9
TSPAN33,8229,6978,9138,4420,5815,4058,8842,15986,12504,5657,5942,8235,8316
RNY1P11,18,15,14,1,6,5,10,4,12,2,1,12,7
SMO,117,126,281,72,62,21,120,470,762,62,215,185,90
RP11-286H14.8,11,0,0,1,0,2,14,1,17,4,0,0,0
AHCYL2,1123,576,957,494,808,699,1085,1111,668,925,692,397,1390
RP11-305M3.6,16,29,63,9,50,6,51,8,16,14,9,0,48
CDC26P1,4,2,0,0,5,2,3,0,1,0,1,0,5
STRIP2,356,166,358,192,284,318,557,157,167,263,233,169,618
SNRPGP3,0,0,0,0,2,0,0,0,0,0,0,0,0
RNU1-72P,0,0,2,0,0,2,3,0,0,0,2,0,6
SMKR1,22,44,19,41,56,40,25,10,5,18,15,20,41
RP11-448A19.1,161,77,182,92,85,112,147,170,84,88,245,126,120
NRF1,907,584,494,681,617,756,670,1087,515,582,602,708,1077
RNA5SP244,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-738B7.2,0,0,0,0,0,0,0,4,6,2,2,0,2
MIR182,0,0,0,0,0,0,0,0,0,0,0,0,6
MIR96,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR183,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-738B7.1,0,0,0,0,0,0,0,0,0,0,0,0,0
UBE2H,5761,4985,5876,5221,4995,4285,7447,7504,3889,4533,5945,6558,8908
RP11-306G20.1,4,0,3,1,0,2,8,2,1,2,10,0,1
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ZC3HC1,701,429,567,592,679,726,767,1147,667,607,455,529,734
RNA5SP245,0,0,0,0,0,0,2,0,0,0,0,0,0
KLHDC10,1500,1508,1544,1416,1397,1145,1678,2389,1231,1453,1591,1800,2264
RP11-775D22.2,0,0,4,4,0,0,0,3,0,0,0,2,0
TMEM209,1365,944,820,1000,838,1231,1528,2092,706,1164,1026,1074,1712
RP11-775D22.3,2,5,2,4,1,4,0,10,0,11,5,0,2
SSMEM1,0,0,0,0,2,0,0,0,0,0,0,0,0
RP11-190G13.4,0,0,0,0,0,0,0,0,0,0,0,0,0
CPA2,10,4,79,6,4,2,6,8,82,0,8,6,2
CPA4,330,80,310,10,22,18,93,65,119,14,159,63,13
CPA5,8,4,12,10,14,4,19,2,10,8,25,4,0
CPA1,0,0,0,0,0,0,0,0,0,0,0,0,0
CEP41,667,335,360,420,443,525,594,507,387,574,725,395,610
RP11-2E11.5,0,0,0,0,0,0,0,0,0,0,4,0,0
MESTIT1,0,0,3,4,0,0,2,0,0,0,8,4,0
MEST,192,139,477,35,56,55,75,13,49,30,684,89,28
ENSG10010135823.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG10010139845.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG10010138268.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-2E11.6,0,0,8,0,0,0,4,8,0,0,2,0,0
MIR335,0,0,0,0,0,0,0,0,0,0,0,0,0
COPG2,1487,1023,844,885,1282,1051,1554,1632,1024,1169,1207,1053,1816
RP11-2E11.9,0,9,7,19,6,6,5,6,0,0,14,6,6
COPG2IT1,4,18,26,2,2,0,12,4,2,4,28,8,6
RNA5SP246,0,0,0,2,0,0,0,0,0,0,0,0,0
AC009274.6,0,0,0,0,0,0,2,0,0,0,0,2,4
TSGA13,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-303K3.2,0,0,0,0,0,0,0,10,0,0,0,0,0
KLF14,0,0,0,0,10,0,0,0,0,0,0,0,0
RP11-36B6.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-36B6.2,92,88,224,106,57,66,176,345,133,132,164,79,224
AC016831.5,0,0,0,0,0,0,0,0,0,6,0,0,0
H4P1,0,0,0,0,0,0,2,0,0,0,0,0,0
AC016831.6,6,0,0,0,0,1,6,0,0,0,0,0,0
LINC00513,5,8,4,7,2,9,11,6,1,2,9,6,30
MIR29A,0,0,1,0,0,0,0,0,0,1,0,0,0
AC058791.1,46,30,39,26,12,47,38,72,36,51,20,11,62
MIR29B1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-138A9.1,0,2,0,2,0,4,0,0,2,0,0,0,4
RP11-138A9.2,0,8,4,8,0,20,2,10,0,2,4,10,0
LINC-PINT,336,609,581,575,472,236,919,883,208,251,719,818,1057
RNU6-1010P,0,0,0,0,0,0,0,0,0,0,0,0,0
MKLN1,2321,1741,1926,1911,1531,1735,2218,2882,1640,2230,2546,2673,3225
AC009362.2,0,1,1,3,0,1,0,3,0,1,0,2,0
MKLN1-AS,171,146,187,185,120,175,176,108,211,213,153,49,192
RP11-180C16.1,10,0,8,0,0,1,4,0,2,12,0,6,8
PODXL,128,24,56,31,52,90,16,48,46,48,46,216,40
AC008264.4,0,0,0,0,0,0,0,0,0,0,2,6,0
EEF1B2P6,54,49,51,30,53,41,73,74,61,24,47,41,83
AC093106.4,0,0,0,0,0,0,0,0,0,0,0,0,0
AC093106.6,0,0,0,0,0,0,0,0,0,0,0,0,0
NDUFB9P2,1,0,0,1,1,0,2,0,0,0,0,0,0
CAPZA1P4,0,0,0,0,0,0,0,0,0,0,0,0,0
AC009518.3,0,0,0,0,0,0,0,0,0,0,0,0,0
AC009518.4,0,0,0,0,0,0,0,0,0,0,0,0,0
AC105443.2,0,0,0,0,0,0,0,0,0,0,0,0,0
PLXNA4,4,4,0,10,16,0,8,6,10,6,2,2,2
AC018643.4,0,0,0,0,0,0,0,0,0,0,0,0,0
AC011625.1,0,0,0,0,0,0,0,0,0,0,0,0,0
FLJ40288,2,0,1,2,22,0,34,12,24,0,4,1,7
ENSG10010136168.1,0,0,0,0,0,0,0,0,0,0,0,0,0
AC009365.4,0,0,0,0,0,0,0,0,0,0,0,0,0
CHCHD3,3826,2196,2038,2548,2538,3200,3181,4131,3004,4368,2925,2420,3635
AC009518.8,0,2,2,0,0,0,5,2,0,0,3,2,10
RP11-371A22.1,336,330,417,279,260,256,331,1192,321,192,355,421,490
MIR3654,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-92P,0,0,0,0,0,2,0,0,0,0,0,0,0
ST13P7,4,2,6,2,1,3,0,4,1,5,4,1,2
EXOC4,3618,2006,2739,2757,2503,2188,2735,4356,2974,2717,2849,3267,3847
MIR6133,0,0,0,0,0,0,0,0,0,0,0,0,0
AC083875.2,0,0,0,0,0,0,0,0,0,0,0,0,0
COX5BP3,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP27,0,0,0,0,0,0,0,0,0,0,0,0,0
LRGUK,20,6,12,14,2,13,0,0,2,6,2,2,4
AC008154.4,0,0,0,0,0,2,2,0,0,0,0,0,0
SLC35B4,1760,810,922,1064,1024,1514,1614,1866,949,2032,1266,1063,1898
AC008154.5,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-38M8.1,0,16,0,12,6,0,0,0,6,4,0,16,0
AKR1B1,4343,2313,2384,2696,2666,3851,2895,3114,3203,3729,2971,2628,3935
AKR1B10,0,0,2,0,4,0,0,10,0,0,0,0,0
AKR1B15,12,4,17,14,2,4,7,8,6,15,4,2,51
BPGM,1075,438,680,687,574,849,1004,659,803,1164,481,827,962
AC009276.4,0,0,0,0,0,0,0,0,0,0,0,0,0
TUBB3P2,0,0,0,0,0,0,0,0,0,0,0,0,0
CALD1,35,12,247,131,105,118,32,41,49,73,49,26,43
RP11-221G19.1,2,0,2,0,0,0,0,1,0,12,3,0,0
AGBL3,349,291,588,558,480,252,759,530,277,442,571,616,805
CYREN,1534,665,1366,1385,1444,1135,1563,1205,947,1335,1342,1342,3242
RNF14P4,3,0,0,0,0,2,2,0,0,0,0,8,0
TMEM140,1662,1200,2559,2039,3236,1450,2599,2526,1903,2296,1675,2308,4574
RP11-134L10.1,27,16,47,48,46,29,47,45,19,79,23,43,111
RP11-134L10.2,234,60,252,313,371,150,319,173,215,260,405,680,1043
WDR91,4729,3056,6684,4272,5646,3674,9797,7540,6131,5481,7153,8638,11548
AC009542.2,4,16,10,7,2,0,17,4,0,4,12,14,21
MIR6509,0,0,0,2,0,0,7,0,0,0,1,1,2
STRA8,2,2,2,8,0,4,0,0,12,0,0,4,8
SLC23A4P,0,0,0,0,0,0,0,0,1,0,0,0,0
CNOT4,1280,1027,1112,1024,981,1125,1400,1609,900,1147,1391,1794,1814
SDHDP2,0,0,1,1,0,2,5,4,0,2,7,2,1
NUP205,7978,4277,4510,5341,4272,6777,5737,9738,5185,6028,6103,5883,9058
RP11-751K21.1,0,0,0,2,0,4,0,0,0,4,0,0,0
AC093107.7,6,1,2,0,0,8,0,0,8,3,0,1,6
